Campaign_ID,Campaign_Name,Start_Date,End_Date,Channel,Target_Age_Group,Budget (USD),Impressions,Clicks,Conversions,Revenue (USD),Region,Campaign_Duration,CTR,Conversion_Rate,ROI,Campaign_Status,Revenue_per_Dollar,Efficiency_Bucket
MKT5014,Campaign_322,2024-07-17,2024-08-12,Email,26-35,11169,772727,149688,2834,24894.18,North,26,0.19,0.02,1.23,Profitable,2.23,High Return
MKT5015,Campaign_168,2024-12-15,2025-01-02,TV,18-25,7572,134261,22263,6050,6984.77,North,18,0.17,0.27,-0.08,Loss Making,0.92,Loss
MKT5016,Campaign_124,2024-08-01,2024-08-11,Google Ads,46-60,7423,204788,6030,1603,5488.82,East,10,0.03,0.27,-0.26,Loss Making,0.74,Loss
MKT5017,Campaign_177,2024-05-16,2024-06-13,Google Ads,26-35,3687,805426,112635,20569,8986.98,Central,28,0.14,0.18,1.44,Profitable,2.44,High Return
MKT5018,Campaign_306,2024-07-13,2024-08-11,Influencer,18-25,3177,256355,21037,611,5676.93,Central,29,0.08,0.03,0.79,Profitable,1.79,Break-even
MKT5019,Campaign_163,2024-12-24,2025-01-21,Social Media,18-25,19807,327329,36983,2557,25666.68,East,28,0.11,0.07,0.3,Profitable,1.3,Break-even
MKT5020,Campaign_462,2024-10-18,2024-10-28,Email,46-60,1445,122632,18848,2048,3560.9,Central,10,0.15,0.11,1.46,Profitable,2.46,High Return
MKT5021,Campaign_339,2024-04-20,2024-05-13,Email,46-60,7888,648022,43341,8372,19452.55,East,23,0.07,0.19,1.47,Profitable,2.47,High Return
MKT5022,Campaign_336,2024-05-16,2024-06-14,TV,26-35,2927,13127,2251,292,7000.92,South,29,0.17,0.13,1.39,Profitable,2.39,High Return
MKT5023,Campaign_191,2024-04-10,2024-04-30,Social Media,18-25,8223,197765,31827,3492,11216.96,East,20,0.16,0.11,0.36,Profitable,1.36,Break-even
MKT5024,Campaign_89,2024-06-06,2024-07-03,Radio,18-25,17235,55310,3335,300,39070.78,East,27,0.06,0.09,1.27,Profitable,2.27,High Return
MKT5025,Campaign_170,2024-06-14,2024-07-05,Email,46-60,7891,180900,26469,507,9200.97,Central,21,0.15,0.02,0.17,Profitable,1.17,Break-even
MKT5026,Campaign_392,2024-11-22,2024-12-16,Influencer,36-45,3639,965944,127154,8825,3268.01,North,24,0.13,0.07,-0.1,Loss Making,0.9,Loss
MKT5027,Campaign_51,2024-11-16,2024-11-26,Social Media,18-25,14119,531785,49836,882,31552.49,West,10,0.09,0.02,1.23,Profitable,2.23,High Return
MKT5028,Campaign_185,2024-03-20,2024-04-01,Radio,36-45,13410,566419,99865,2239,25345.96,Central,12,0.18,0.02,0.89,Profitable,1.89,Break-even
MKT5029,Campaign_97,2024-11-06,2024-11-24,Social Media,18-25,17868,719778,97501,17571,14041.68,North,18,0.14,0.18,-0.21,Loss Making,0.79,Loss
MKT5030,Campaign_397,2024-10-03,2024-11-02,Google Ads,46-60,7550,648308,94562,27287,4455.79,Central,30,0.15,0.29,-0.41,Loss Making,0.59,Loss
MKT5031,Campaign_245,2024-01-13,2024-01-29,TV,46-60,3704,170856,3388,984,7705.14,South,16,0.02,0.29,1.08,Profitable,2.08,High Return
MKT5032,Campaign_210,2024-10-17,2024-11-16,Influencer,36-45,12625,225222,31860,4540,19455.17,Central,30,0.14,0.14,0.54,Profitable,1.54,Break-even
MKT5033,Campaign_486,2024-10-09,2024-10-21,Social Media,36-45,12438,734944,98649,27426,6573.67,North,12,0.13,0.28,-0.47,Loss Making,0.53,Loss
MKT5034,Campaign_30,2024-02-06,2024-03-04,Email,26-35,3456,528276,93474,998,8421.18,West,27,0.18,0.01,1.44,Profitable,2.44,High Return
MKT5035,Campaign_264,2024-07-02,2024-07-21,Influencer,18-25,7301,707765,40809,11357,3773.06,South,19,0.06,0.28,-0.48,Loss Making,0.52,Loss
MKT5036,Campaign_372,2024-10-25,2024-11-13,Influencer,36-45,11430,352704,62773,13365,14520.38,South,19,0.18,0.21,0.27,Profitable,1.27,Break-even
MKT5037,Campaign_166,2024-07-03,2024-07-26,Email,36-45,4313,992272,39214,11320,8739.47,East,23,0.04,0.29,1.03,Profitable,2.03,High Return
MKT5038,Campaign_400,2024-10-15,2024-11-11,TV,18-25,2918,651888,30145,1430,3404.3,North,27,0.05,0.05,0.17,Profitable,1.17,Break-even
MKT5039,Campaign_302,2024-05-10,2024-05-23,TV,46-60,4626,110912,19755,1961,11283.02,North,13,0.18,0.1,1.44,Profitable,2.44,High Return
MKT5040,Campaign_81,2024-05-08,2024-05-19,Radio,46-60,5440,986665,136737,33620,4153.06,East,11,0.14,0.25,-0.24,Loss Making,0.76,Loss
MKT5041,Campaign_199,2024-07-30,2024-08-27,Google Ads,18-25,1060,90757,2016,435,994.81,North,28,0.02,0.22,-0.06,Loss Making,0.94,Loss
MKT5042,Campaign_357,2024-01-12,2024-01-25,TV,46-60,13502,363642,71466,13681,17287.87,Central,13,0.2,0.19,0.28,Profitable,1.28,Break-even
MKT5043,Campaign_238,2024-05-05,2024-05-20,Social Media,26-35,17545,332364,9603,766,18652.12,West,15,0.03,0.08,0.06,Profitable,1.06,Break-even
MKT5044,Campaign_457,2024-03-27,2024-04-11,Radio,18-25,9645,704639,87743,2296,23753.78,West,15,0.12,0.03,1.46,Profitable,2.46,High Return
MKT5045,Campaign_263,2024-12-11,2025-01-08,Influencer,18-25,13032,17768,2253,612,25527.26,East,28,0.13,0.27,0.96,Profitable,1.96,Break-even
MKT5046,Campaign_139,2024-03-23,2024-04-18,Influencer,18-25,18806,252675,21598,2291,26163.37,West,26,0.09,0.11,0.39,Profitable,1.39,Break-even
MKT5047,Campaign_92,2024-02-13,2024-02-23,Influencer,46-60,16298,310612,59377,2699,9792.19,South,10,0.19,0.05,-0.4,Loss Making,0.6,Loss
MKT5048,Campaign_481,2024-07-09,2024-08-06,Email,36-45,19761,543656,82671,18797,13203.37,West,28,0.15,0.23,-0.33,Loss Making,0.67,Loss
MKT5049,Campaign_174,2024-06-21,2024-07-03,Radio,36-45,12707,763069,148940,17386,22178.9,Central,12,0.2,0.12,0.75,Profitable,1.75,Break-even
MKT5050,Campaign_132,2024-05-06,2024-06-05,Google Ads,26-35,4146,517420,24663,4192,3246.74,South,30,0.05,0.17,-0.22,Loss Making,0.78,Loss
MKT5051,Campaign_398,2024-09-25,2024-10-20,Influencer,26-35,18522,72621,9876,163,14999.71,Central,25,0.14,0.02,-0.19,Loss Making,0.81,Loss
MKT5052,Campaign_39,2024-11-25,2024-12-19,Social Media,46-60,4485,695528,92570,20227,3548.62,East,24,0.13,0.22,-0.21,Loss Making,0.79,Loss
MKT5053,Campaign_160,2024-11-16,2024-12-06,TV,18-25,4496,315145,24880,5747,5662.69,South,20,0.08,0.23,0.26,Profitable,1.26,Break-even
MKT5054,Campaign_370,2024-07-09,2024-07-26,Email,26-35,5538,304259,52172,3844,2937.44,North,17,0.17,0.07,-0.47,Loss Making,0.53,Loss
MKT5055,Campaign_58,2024-04-17,2024-04-29,Google Ads,46-60,11073,203896,5279,432,19758.52,East,12,0.03,0.08,0.78,Profitable,1.78,Break-even
MKT5056,Campaign_258,2024-12-13,2024-12-23,Google Ads,36-45,5525,784882,27703,4120,8003.04,Central,10,0.04,0.15,0.45,Profitable,1.45,Break-even
MKT5057,Campaign_483,2024-12-04,2024-12-18,TV,18-25,19460,499034,42869,12053,28140.43,East,14,0.09,0.28,0.45,Profitable,1.45,Break-even
MKT5058,Campaign_299,2024-09-22,2024-10-16,Influencer,26-35,14200,714492,87463,17309,15782.45,East,24,0.12,0.2,0.11,Profitable,1.11,Break-even
MKT5059,Campaign_33,2024-04-18,2024-05-09,Email,46-60,10501,658153,84432,11904,19964.09,West,21,0.13,0.14,0.9,Profitable,1.9,Break-even
MKT5060,Campaign_362,2024-07-25,2024-08-10,Social Media,46-60,1861,52005,4896,1342,3223.09,Central,16,0.09,0.27,0.73,Profitable,1.73,Break-even
MKT5061,Campaign_145,2024-09-12,2024-10-02,Email,36-45,5198,57689,1619,83,11366.61,South,20,0.03,0.05,1.19,Profitable,2.19,High Return
MKT5062,Campaign_426,2024-09-04,2024-09-14,Influencer,36-45,5213,743680,59624,10450,4935.67,South,10,0.08,0.18,-0.05,Loss Making,0.95,Loss
MKT5063,Campaign_333,2024-03-11,2024-03-27,Radio,18-25,8611,232503,7259,1956,20666.3,East,16,0.03,0.27,1.4,Profitable,2.4,High Return
MKT5064,Campaign_221,2024-07-26,2024-08-24,Influencer,46-60,11072,965479,170651,30519,6414.42,East,29,0.18,0.18,-0.42,Loss Making,0.58,Loss
MKT5065,Campaign_59,2024-02-27,2024-03-27,Radio,36-45,4602,133421,10715,1801,6476.42,North,29,0.08,0.17,0.41,Profitable,1.41,Break-even
MKT5066,Campaign_123,2024-10-25,2024-11-05,Social Media,46-60,11550,688620,55158,15305,15030.02,North,11,0.08,0.28,0.3,Profitable,1.3,Break-even
MKT5067,Campaign_94,2024-07-24,2024-08-12,Social Media,26-35,6824,769066,130510,14132,10365.41,West,19,0.17,0.11,0.52,Profitable,1.52,Break-even
MKT5068,Campaign_370,2024-05-26,2024-06-17,Influencer,26-35,3267,861909,54661,10801,4880.02,West,22,0.06,0.2,0.49,Profitable,1.49,Break-even
MKT5069,Campaign_443,2024-01-14,2024-02-09,Influencer,18-25,16057,667532,14979,4011,34334.45,East,26,0.02,0.27,1.14,Profitable,2.14,High Return
MKT5070,Campaign_255,2024-09-27,2024-10-15,Influencer,36-45,2608,73383,2910,440,2662.47,East,18,0.04,0.15,0.02,Profitable,1.02,Break-even
MKT5071,Campaign_261,2024-11-04,2024-11-22,Social Media,36-45,8571,473009,59321,4117,10966.26,East,18,0.13,0.07,0.28,Profitable,1.28,Break-even
MKT5072,Campaign_490,2024-01-27,2024-02-15,Google Ads,46-60,4824,135335,15201,487,3066.63,West,19,0.11,0.03,-0.36,Loss Making,0.64,Loss
MKT5073,Campaign_87,2024-09-07,2024-10-01,Influencer,26-35,15594,496172,32133,4212,38123.71,East,24,0.06,0.13,1.44,Profitable,2.44,High Return
MKT5074,Campaign_380,2024-05-29,2024-06-19,Influencer,26-35,8702,735208,145319,28517,15491.04,West,21,0.2,0.2,0.78,Profitable,1.78,Break-even
MKT5075,Campaign_328,2024-09-21,2024-10-17,Email,36-45,17236,352980,60868,2742,15982.01,West,26,0.17,0.05,-0.07,Loss Making,0.93,Loss
MKT5076,Campaign_172,2024-05-21,2024-06-20,Influencer,36-45,15358,636180,61573,15028,29913.71,East,30,0.1,0.24,0.95,Profitable,1.95,Break-even
MKT5077,Campaign_308,2024-02-01,2024-02-26,TV,18-25,13231,363779,70593,1254,7137.02,East,25,0.19,0.02,-0.46,Loss Making,0.54,Loss
MKT5078,Campaign_249,2024-04-10,2024-04-23,Google Ads,18-25,16425,190447,36697,6621,11774.86,South,13,0.19,0.18,-0.28,Loss Making,0.72,Loss
MKT5079,Campaign_94,2024-10-21,2024-11-20,Radio,36-45,15673,734201,25083,631,19309.99,West,30,0.03,0.03,0.23,Profitable,1.23,Break-even
MKT5080,Campaign_404,2024-11-26,2024-12-26,Social Media,36-45,17320,501935,32553,5345,23592.27,North,30,0.06,0.16,0.36,Profitable,1.36,Break-even
MKT5081,Campaign_80,2024-11-28,2024-12-20,Google Ads,26-35,8078,469030,32120,5027,6224.04,East,22,0.07,0.16,-0.23,Loss Making,0.77,Loss
MKT5082,Campaign_79,2024-01-13,2024-01-28,Social Media,18-25,3386,13699,1225,333,4441.2,East,15,0.09,0.27,0.31,Profitable,1.31,Break-even
MKT5083,Campaign_235,2024-03-23,2024-04-14,Google Ads,26-35,4501,769357,48417,6961,2674.49,North,22,0.06,0.14,-0.41,Loss Making,0.59,Loss
MKT5084,Campaign_211,2024-08-19,2024-09-05,TV,26-35,2099,67614,8044,2392,5139.37,East,17,0.12,0.3,1.45,Profitable,2.45,High Return
MKT5085,Campaign_377,2024-10-20,2024-11-09,TV,26-35,2940,402674,60066,7959,3512.56,South,20,0.15,0.13,0.19,Profitable,1.19,Break-even
MKT5086,Campaign_204,2024-10-17,2024-11-08,Influencer,18-25,18727,555088,32278,6589,14105.4,East,22,0.06,0.2,-0.25,Loss Making,0.75,Loss
MKT5087,Campaign_204,2024-05-08,2024-06-05,Google Ads,18-25,1893,849261,13857,3709,1592.54,North,28,0.02,0.27,-0.16,Loss Making,0.84,Loss
MKT5088,Campaign_276,2024-10-18,2024-11-09,TV,46-60,10747,71316,13553,1754,10638.52,North,22,0.19,0.13,-0.01,Loss Making,0.99,Loss
MKT5089,Campaign_96,2024-02-19,2024-03-11,Email,46-60,5083,641553,52285,9472,4359.51,East,21,0.08,0.18,-0.14,Loss Making,0.86,Loss
MKT5090,Campaign_296,2024-07-27,2024-08-06,Google Ads,46-60,8679,94531,17995,3722,8015.86,East,10,0.19,0.21,-0.08,Loss Making,0.92,Loss
MKT5091,Campaign_461,2024-04-01,2024-04-16,Email,46-60,10397,237528,5925,1235,24573.73,North,15,0.02,0.21,1.36,Profitable,2.36,High Return
MKT5092,Campaign_235,2024-03-27,2024-04-11,Social Media,46-60,11894,966862,102744,6762,15467.28,East,15,0.11,0.07,0.3,Profitable,1.3,Break-even
MKT5093,Campaign_478,2024-05-30,2024-06-14,Radio,46-60,3688,519760,81609,24115,6940.47,North,15,0.16,0.3,0.88,Profitable,1.88,Break-even
MKT5094,Campaign_242,2024-12-07,2025-01-02,TV,26-35,17906,70139,2275,64,16352.22,Central,26,0.03,0.03,-0.09,Loss Making,0.91,Loss
MKT5095,Campaign_335,2024-06-28,2024-07-13,Influencer,26-35,18354,243330,19267,5584,14607.8,South,15,0.08,0.29,-0.2,Loss Making,0.8,Loss
MKT5096,Campaign_239,2024-09-09,2024-09-29,Email,36-45,18179,850840,13353,2662,31965.33,East,20,0.02,0.2,0.76,Profitable,1.76,Break-even
MKT5097,Campaign_136,2024-05-22,2024-06-18,Influencer,46-60,9203,439666,7290,1857,21650.38,Central,27,0.02,0.25,1.35,Profitable,2.35,High Return
MKT5098,Campaign_366,2024-03-27,2024-04-19,Email,46-60,11645,671652,46403,6749,11589.84,East,23,0.07,0.15,-0.0,Profitable,1.0,Loss
MKT5099,Campaign_338,2024-10-28,2024-11-25,TV,18-25,4957,941073,167446,34225,3245.84,South,28,0.18,0.2,-0.35,Loss Making,0.65,Loss
MKT5100,Campaign_198,2024-11-09,2024-11-20,Google Ads,46-60,3387,62907,2407,450,4587.81,West,11,0.04,0.19,0.35,Profitable,1.35,Break-even
MKT5101,Campaign_389,2024-11-28,2024-12-28,Google Ads,36-45,3704,625514,95180,21862,3816.48,East,30,0.15,0.23,0.03,Profitable,1.03,Break-even
MKT5102,Campaign_251,2024-08-26,2024-09-06,Social Media,46-60,2077,356186,4279,441,4272.46,West,11,0.01,0.1,1.06,Profitable,2.06,High Return
MKT5103,Campaign_426,2024-03-27,2024-04-13,TV,26-35,14008,709974,43322,4522,34761.76,East,17,0.06,0.1,1.48,Profitable,2.48,High Return
MKT5104,Campaign_204,2024-01-05,2024-01-24,Radio,36-45,3786,623572,76512,20987,4317.75,North,19,0.12,0.27,0.14,Profitable,1.14,Break-even
MKT5105,Campaign_202,2024-04-30,2024-05-15,Social Media,46-60,3335,807454,25772,6343,5060.4,West,15,0.03,0.25,0.52,Profitable,1.52,Break-even
MKT5106,Campaign_59,2024-04-02,2024-04-23,Radio,26-35,6850,845207,163828,5305,11601.9,West,21,0.19,0.03,0.69,Profitable,1.69,Break-even
MKT5107,Campaign_484,2024-03-12,2024-03-26,Social Media,26-35,9085,582817,34314,5835,10544.94,East,14,0.06,0.17,0.16,Profitable,1.16,Break-even
MKT5108,Campaign_441,2024-09-01,2024-09-23,Email,46-60,13267,722650,73758,4157,13488.66,West,22,0.1,0.06,0.02,Profitable,1.02,Break-even
MKT5109,Campaign_468,2024-07-05,2024-07-31,Radio,26-35,15184,24743,2596,447,14725.44,West,26,0.1,0.17,-0.03,Loss Making,0.97,Loss
MKT5110,Campaign_340,2024-05-24,2024-06-04,Radio,26-35,16463,546078,28093,7208,11931.9,South,11,0.05,0.26,-0.28,Loss Making,0.72,Loss
MKT5111,Campaign_427,2024-11-20,2024-12-18,Social Media,46-60,18119,435525,36010,5766,28703.91,West,28,0.08,0.16,0.58,Profitable,1.58,Break-even
MKT5112,Campaign_12,2024-09-03,2024-10-01,Google Ads,46-60,8817,63321,936,59,6932.28,East,28,0.01,0.06,-0.21,Loss Making,0.79,Loss
MKT5113,Campaign_187,2024-01-07,2024-02-05,Social Media,46-60,10204,503186,88564,16778,16536.9,North,29,0.18,0.19,0.62,Profitable,1.62,Break-even
MKT5114,Campaign_121,2024-04-23,2024-05-17,Email,36-45,4652,236408,38499,3608,9992.66,South,24,0.16,0.09,1.15,Profitable,2.15,High Return
MKT5115,Campaign_256,2024-10-18,2024-11-04,Radio,26-35,14357,768950,110454,21031,32275.54,South,17,0.14,0.19,1.25,Profitable,2.25,High Return
MKT5116,Campaign_168,2024-05-13,2024-05-28,TV,46-60,9073,774343,114983,9370,11708.17,South,15,0.15,0.08,0.29,Profitable,1.29,Break-even
MKT5117,Campaign_294,2024-09-18,2024-10-04,Social Media,36-45,16444,192306,31088,4954,33939.77,North,16,0.16,0.16,1.06,Profitable,2.06,High Return
MKT5118,Campaign_316,2024-06-25,2024-07-24,Radio,18-25,3467,707086,74402,13463,5243.26,West,29,0.11,0.18,0.51,Profitable,1.51,Break-even
MKT5119,Campaign_385,2024-01-16,2024-02-14,Radio,18-25,1636,665329,32928,4091,1397.13,East,29,0.05,0.12,-0.15,Loss Making,0.85,Loss
MKT5120,Campaign_76,2024-05-17,2024-06-05,Google Ads,26-35,16856,386850,48137,2381,24897.19,South,19,0.12,0.05,0.48,Profitable,1.48,Break-even
MKT5121,Campaign_409,2024-03-09,2024-04-03,Social Media,26-35,4339,849346,59387,6592,3436.54,South,25,0.07,0.11,-0.21,Loss Making,0.79,Loss
MKT5122,Campaign_26,2024-02-19,2024-03-12,Radio,26-35,19569,987633,180187,15053,13565.33,South,22,0.18,0.08,-0.31,Loss Making,0.69,Loss
MKT5123,Campaign_361,2024-12-06,2024-12-28,Google Ads,18-25,1138,583199,50042,11746,1243.09,West,22,0.09,0.23,0.09,Profitable,1.09,Break-even
MKT5124,Campaign_304,2024-06-15,2024-06-28,Social Media,26-35,14934,456793,75158,852,29433.32,Central,13,0.16,0.01,0.97,Profitable,1.97,Break-even
MKT5125,Campaign_175,2024-08-25,2024-09-14,Social Media,46-60,10988,960807,184787,5368,20442.02,West,20,0.19,0.03,0.86,Profitable,1.86,Break-even
MKT5126,Campaign_263,2024-02-13,2024-02-29,Social Media,18-25,6080,212698,31903,1417,11671.44,West,16,0.15,0.04,0.92,Profitable,1.92,Break-even
MKT5127,Campaign_276,2024-05-14,2024-06-05,Google Ads,36-45,14460,992790,50919,9078,26444.84,North,22,0.05,0.18,0.83,Profitable,1.83,Break-even
MKT5128,Campaign_261,2024-06-23,2024-07-05,TV,46-60,12818,382448,48880,13799,21289.72,West,12,0.13,0.28,0.66,Profitable,1.66,Break-even
MKT5129,Campaign_483,2024-11-01,2024-11-23,TV,46-60,3013,786617,35334,2375,3162.08,West,22,0.04,0.07,0.05,Profitable,1.05,Break-even
MKT5130,Campaign_157,2024-10-19,2024-11-16,Google Ads,18-25,8683,482186,65895,14760,7764.38,East,28,0.14,0.22,-0.11,Loss Making,0.89,Loss
MKT5131,Campaign_349,2024-05-08,2024-05-22,Google Ads,18-25,6089,460704,21897,3377,8760.55,West,14,0.05,0.15,0.44,Profitable,1.44,Break-even
MKT5132,Campaign_140,2024-12-28,2025-01-15,Social Media,26-35,4236,909516,41225,4016,10310.95,South,18,0.05,0.1,1.43,Profitable,2.43,High Return
MKT5133,Campaign_56,2024-10-29,2024-11-23,Social Media,18-25,1925,971292,52633,7299,1362.73,Central,25,0.05,0.14,-0.29,Loss Making,0.71,Loss
MKT5134,Campaign_168,2024-02-21,2024-03-03,Influencer,26-35,12971,576701,31671,5455,6867.93,Central,11,0.05,0.17,-0.47,Loss Making,0.53,Loss
MKT5135,Campaign_377,2024-04-15,2024-05-02,Social Media,46-60,1799,322916,22498,5027,2060.31,North,17,0.07,0.22,0.15,Profitable,1.15,Break-even
MKT5136,Campaign_495,2024-04-21,2024-05-11,Influencer,46-60,10658,246110,5521,758,6988.42,South,20,0.02,0.14,-0.34,Loss Making,0.66,Loss
MKT5137,Campaign_345,2024-11-19,2024-12-01,TV,26-35,12411,283879,26907,933,15104.7,South,12,0.09,0.03,0.22,Profitable,1.22,Break-even
MKT5138,Campaign_134,2024-04-18,2024-05-05,Influencer,26-35,10918,122986,12557,1619,17937.05,East,17,0.1,0.13,0.64,Profitable,1.64,Break-even
MKT5139,Campaign_73,2024-12-18,2025-01-01,Email,46-60,5356,607281,115293,20942,10453.12,Central,14,0.19,0.18,0.95,Profitable,1.95,Break-even
MKT5140,Campaign_175,2024-10-09,2024-10-20,Social Media,36-45,16101,134252,18542,2431,38776.13,East,11,0.14,0.13,1.41,Profitable,2.41,High Return
MKT5141,Campaign_52,2024-10-15,2024-11-14,Radio,18-25,6767,397078,74996,13732,6029.05,West,30,0.19,0.18,-0.11,Loss Making,0.89,Loss
MKT5142,Campaign_472,2024-06-03,2024-06-23,Social Media,46-60,4270,220038,11271,1803,5838.1,East,20,0.05,0.16,0.37,Profitable,1.37,Break-even
MKT5143,Campaign_403,2024-04-24,2024-05-17,TV,36-45,3678,462016,13439,3353,4183.49,West,23,0.03,0.25,0.14,Profitable,1.14,Break-even
MKT5144,Campaign_124,2024-04-25,2024-05-19,Influencer,18-25,8763,411136,40796,1911,16663.63,West,24,0.1,0.05,0.9,Profitable,1.9,Break-even
MKT5145,Campaign_248,2024-01-03,2024-01-26,Radio,36-45,3559,192535,5876,1403,7582.82,South,23,0.03,0.24,1.13,Profitable,2.13,High Return
MKT5146,Campaign_305,2024-06-03,2024-06-13,Influencer,46-60,15780,157248,31069,4150,39006.74,Central,10,0.2,0.13,1.47,Profitable,2.47,High Return
MKT5147,Campaign_438,2024-01-27,2024-02-14,Email,46-60,7402,78350,9951,2921,13247.54,South,18,0.13,0.29,0.79,Profitable,1.79,Break-even
MKT5148,Campaign_456,2024-08-15,2024-09-11,Influencer,46-60,19291,413834,58411,8908,19618.45,East,27,0.14,0.15,0.02,Profitable,1.02,Break-even
MKT5149,Campaign_455,2024-02-29,2024-03-29,Social Media,36-45,9085,929624,30612,8957,10469.63,East,29,0.03,0.29,0.15,Profitable,1.15,Break-even
MKT5150,Campaign_1,2024-05-13,2024-06-04,Email,46-60,10665,750297,40857,10428,24584.45,North,22,0.05,0.26,1.31,Profitable,2.31,High Return
MKT5151,Campaign_140,2024-01-26,2024-02-12,Radio,46-60,13407,509925,37681,4154,17916.18,South,17,0.07,0.11,0.34,Profitable,1.34,Break-even
MKT5152,Campaign_302,2024-11-19,2024-11-30,Radio,36-45,9454,145820,11315,2279,5895.68,North,11,0.08,0.2,-0.38,Loss Making,0.62,Loss
MKT5153,Campaign_181,2024-07-19,2024-08-04,TV,18-25,17693,356123,47293,2673,35588.94,South,16,0.13,0.06,1.01,Profitable,2.01,High Return
MKT5154,Campaign_96,2024-04-07,2024-04-20,Social Media,26-35,15008,519809,55739,15008,33306.52,Central,13,0.11,0.27,1.22,Profitable,2.22,High Return
MKT5155,Campaign_104,2024-07-02,2024-07-29,Influencer,36-45,19971,123320,21651,3125,40949.41,Central,27,0.18,0.14,1.05,Profitable,2.05,High Return
MKT5156,Campaign_210,2024-05-06,2024-06-01,Google Ads,46-60,5850,158645,11657,2304,14487.53,Central,26,0.07,0.2,1.48,Profitable,2.48,High Return
MKT5157,Campaign_117,2024-09-06,2024-09-29,Social Media,46-60,6787,537003,56112,1811,14420.89,West,23,0.1,0.03,1.12,Profitable,2.12,High Return
MKT5158,Campaign_495,2024-08-11,2024-09-01,Social Media,36-45,11906,373957,73173,13580,27984.95,Central,21,0.2,0.19,1.35,Profitable,2.35,High Return
MKT5159,Campaign_414,2024-01-25,2024-02-17,Influencer,36-45,5209,646398,38846,5041,10749.25,Central,23,0.06,0.13,1.06,Profitable,2.06,High Return
MKT5160,Campaign_32,2024-11-06,2024-12-04,Influencer,46-60,18056,359726,25828,4961,13412.03,South,28,0.07,0.19,-0.26,Loss Making,0.74,Loss
MKT5161,Campaign_298,2024-04-14,2024-05-13,Google Ads,26-35,11231,950672,111737,4964,9184.46,North,29,0.12,0.04,-0.18,Loss Making,0.82,Loss
MKT5162,Campaign_37,2024-07-01,2024-07-19,Google Ads,18-25,14152,495083,84213,4432,32826.41,Central,18,0.17,0.05,1.32,Profitable,2.32,High Return
MKT5163,Campaign_282,2024-07-03,2024-07-28,Google Ads,18-25,1740,825811,66321,14984,3277.38,East,25,0.08,0.23,0.88,Profitable,1.88,Break-even
MKT5164,Campaign_326,2024-12-19,2025-01-12,Email,26-35,9240,975637,95376,11474,19653.59,East,24,0.1,0.12,1.13,Profitable,2.13,High Return
MKT5165,Campaign_417,2024-04-28,2024-05-09,TV,46-60,17007,346038,8517,1677,28326.14,Central,11,0.02,0.2,0.67,Profitable,1.67,Break-even
MKT5166,Campaign_203,2024-12-26,2025-01-25,Google Ads,18-25,10271,34236,3514,877,24984.8,Central,30,0.1,0.25,1.43,Profitable,2.43,High Return
